team,player,position,status,injury,source
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Lakers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Lakers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Lakers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Lakers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Lakers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
76ers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
76ers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
76ers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
76ers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
76ers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
76ers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
76ers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
76ers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
76ers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
76ers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
76ers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
76ers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
76ers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
76ers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
76ers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
76ers,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
76ers,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
76ers,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
76ers,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
76ers,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Celtics,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Celtics,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Celtics,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Celtics,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Celtics,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Celtics,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Celtics,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Celtics,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Celtics,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Celtics,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Celtics,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Celtics,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Celtics,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Celtics,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Celtics,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Celtics,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Celtics,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Celtics,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Celtics,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Celtics,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Knicks,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Knicks,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Knicks,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Knicks,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Knicks,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Knicks,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Knicks,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
